,location,new_cases,new_deaths,total_cases,total_deaths,continent,population
1973,Georgia,5,0,54,0,Asia,3989175
1974,Georgia,7,0,61,0,Asia,3989175
1975,Georgia,9,0,70,0,Asia,3989175
1976,Georgia,3,0,73,0,Asia,3989175
1977,Georgia,6,0,79,0,Asia,3989175
1978,Georgia,2,0,81,0,Asia,3989175
1979,Georgia,4,0,85,0,Asia,3989175
1980,Georgia,5,0,90,0,Asia,3989175
1981,Georgia,8,0,98,0,Asia,3989175
1982,Georgia,12,0,110,0,Asia,3989175
1983,Georgia,5,0,115,0,Asia,3989175
1984,Georgia,6,0,121,0,Asia,3989175
1985,Georgia,27,0,148,0,Asia,3989175
1986,Georgia,9,0,157,0,Asia,3989175
1987,Georgia,17,2,174,2,Asia,3989175
1988,Germany,1,0,1,0,Europe,83783945
1989,Germany,3,0,4,0,Europe,83783945
1990,Germany,0,0,4,0,Europe,83783945
1991,Germany,1,0,5,0,Europe,83783945
1992,Germany,2,0,7,0,Europe,83783945
1993,Germany,1,0,8,0,Europe,83783945
1994,Germany,1,0,9,0,Europe,83783945
1995,Germany,2,0,11,0,Europe,83783945
1996,Germany,0,0,11,0,Europe,83783945
1997,Germany,0,0,11,0,Europe,83783945
1998,Germany,1,0,12,0,Europe,83783945
1999,Germany,1,0,13,0,Europe,83783945
2000,Germany,0,0,13,0,Europe,83783945
2001,Germany,0,0,13,0,Europe,83783945
2002,Germany,0,0,13,0,Europe,83783945
2003,Germany,2,0,15,0,Europe,83783945
2004,Germany,0,0,15,0,Europe,83783945
2005,Germany,0,0,15,0,Europe,83783945
2006,Germany,0,0,15,0,Europe,83783945
2007,Germany,0,0,15,0,Europe,83783945
2008,Germany,0,0,15,0,Europe,83783945
2009,Germany,0,0,15,0,Europe,83783945
2010,Germany,0,0,15,0,Europe,83783945
2011,Germany,0,0,15,0,Europe,83783945
2012,Germany,0,0,15,0,Europe,83783945
2013,Germany,0,0,15,0,Europe,83783945
2014,Germany,0,0,15,0,Europe,83783945
2015,Germany,0,0,15,0,Europe,83783945
2016,Germany,0,0,15,0,Europe,83783945
2017,Germany,2,0,17,0,Europe,83783945
2018,Germany,4,0,21,0,Europe,83783945
2019,Germany,26,0,47,0,Europe,83783945
2020,Germany,10,0,57,0,Europe,83783945
2021,Germany,54,0,111,0,Europe,83783945
2022,Germany,18,0,129,0,Europe,83783945
2023,Germany,28,0,157,0,Europe,83783945
2024,Germany,39,0,196,0,Europe,83783945
2025,Germany,66,0,262,0,Europe,83783945
2026,Germany,138,0,400,0,Europe,83783945
2027,Germany,284,0,684,0,Europe,83783945
2028,Germany,163,0,847,0,Europe,83783945
2029,Germany,55,0,902,0,Europe,83783945
2030,Germany,237,2,1139,2,Europe,83783945
2031,Germany,157,0,1296,2,Europe,83783945
2032,Germany,271,1,1567,3,Europe,83783945
2033,Germany,802,2,2369,5,Europe,83783945
2034,Germany,693,0,3062,5,Europe,83783945
2035,Germany,733,3,3795,8,Europe,83783945
2036,Germany,1043,4,4838,12,Europe,83783945
2037,Germany,1174,1,6012,13,Europe,83783945
2038,Germany,1144,0,7156,13,Europe,83783945
2039,Germany,1042,0,8198,13,Europe,83783945
2040,Germany,5940,30,14138,43,Europe,83783945
2041,Germany,4049,2,18187,45,Europe,83783945
2042,Germany,3276,22,21463,67,Europe,83783945
2043,Germany,3311,27,24774,94,Europe,83783945
2044,Germany,4438,32,29212,126,Europe,83783945
2045,Germany,2342,23,31554,149,Europe,83783945
2046,Germany,4954,49,36508,198,Europe,83783945
2047,Germany,5780,55,42288,253,Europe,83783945
2048,Germany,6294,72,48582,325,Europe,83783945
2049,Germany,3965,64,52547,389,Europe,83783945
2050,Germany,4751,66,57298,455,Europe,83783945
2051,Germany,4615,128,61913,583,Europe,83783945
2052,Germany,5453,149,67366,732,Europe,83783945
2053,Germany,6156,140,73522,872,Europe,83783945
2054,Germany,6174,145,79696,1017,Europe,83783945
2055,Germany,6082,141,85778,1158,Europe,83783945
2056,Germany,5936,184,91714,1342,Europe,83783945
2057,Germany,3677,92,95391,1434,Europe,83783945
2058,Ghana,2,0,2,0,Africa,31072945
2059,Ghana,0,0,2,0,Africa,31072945
2060,Ghana,0,0,2,0,Africa,31072945
2061,Ghana,4,0,6,0,Africa,31072945
2062,Ghana,0,0,6,0,Africa,31072945
2063,Ghana,1,0,7,0,Africa,31072945
2064,Ghana,4,0,11,0,Africa,31072945
2065,Ghana,5,0,16,0,Africa,31072945
2066,Ghana,5,1,21,1,Africa,31072945
2067,Ghana,3,0,24,1,Africa,31072945
2068,Ghana,3,1,27,2,Africa,31072945
2069,Ghana,26,0,53,2,Africa,31072945
2070,Ghana,15,1,68,3,Africa,31072945
2071,Ghana,64,0,132,3,Africa,31072945
2072,Ghana,5,0,137,3,Africa,31072945
2073,Ghana,4,2,141,5,Africa,31072945
2074,Ghana,11,0,152,5,Africa,31072945
2075,Ghana,0,0,152,5,Africa,31072945
2076,Ghana,0,0,152,5,Africa,31072945
2077,Ghana,43,0,195,5,Africa,31072945
2078,Ghana,9,0,204,5,Africa,31072945
2079,Ghana,1,0,205,5,Africa,31072945
2080,Ghana,9,0,214,5,Africa,31072945
2081,Ghana,0,0,214,5,Africa,31072945
2082,Gibraltar,10,0,10,0,Europe,33691
2083,Gibraltar,0,0,10,0,Europe,33691
2084,Gibraltar,0,0,10,0,Europe,33691
2085,Gibraltar,5,0,15,0,Europe,33691
2086,Gibraltar,0,0,15,0,Europe,33691
2087,Gibraltar,0,0,15,0,Europe,33691
2088,Gibraltar,11,0,26,0,Europe,33691
2089,Gibraltar,9,0,35,0,Europe,33691
2090,Gibraltar,20,0,55,0,Europe,33691
2091,Gibraltar,1,0,56,0,Europe,33691
2092,Gibraltar,9,0,65,0,Europe,33691
2093,Gibraltar,4,0,69,0,Europe,33691
2094,Gibraltar,0,0,69,0,Europe,33691
2095,Gibraltar,0,0,69,0,Europe,33691
2096,Gibraltar,19,1,88,1,Europe,33691
2097,Gibraltar,7,0,95,1,Europe,33691
2098,Gibraltar,3,0,98,1,Europe,33691
2099,Gibraltar,5,0,103,1,Europe,33691
2100,Greece,1,0,1,0,Europe,10423056
2101,Greece,2,0,3,0,Europe,10423056
2102,Greece,1,0,4,0,Europe,10423056
2103,Greece,3,0,7,0,Europe,10423056
2104,Greece,0,0,7,0,Europe,10423056
2105,Greece,3,0,10,0,Europe,10423056
2106,Greece,22,0,32,0,Europe,10423056
2107,Greece,13,0,45,0,Europe,10423056
2108,Greece,21,0,66,0,Europe,10423056
2109,Greece,7,0,73,0,Europe,10423056
2110,Greece,11,0,84,0,Europe,10423056
2111,Greece,6,0,90,0,Europe,10423056
2112,Greece,9,1,99,1,Europe,10423056
2113,Greece,34,0,133,1,Europe,10423056
2114,Greece,57,0,190,1,Europe,10423056
2115,Greece,38,2,228,3,Europe,10423056
2116,Greece,103,1,331,4,Europe,10423056
2117,Greece,21,0,352,4,Europe,10423056
2118,Greece,35,1,387,5,Europe,10423056
2119,Greece,31,0,418,5,Europe,10423056
2120,Greece,46,0,464,5,Europe,10423056
2121,Greece,31,3,495,8,Europe,10423056
2122,Greece,35,5,530,13,Europe,10423056
2123,Greece,94,2,624,15,Europe,10423056
2124,Greece,71,2,695,17,Europe,10423056
2125,Greece,48,3,743,20,Europe,10423056
2126,Greece,78,2,821,22,Europe,10423056
2127,Greece,71,4,892,26,Europe,10423056
2128,Greece,74,2,966,28,Europe,10423056
2129,Greece,95,4,1061,32,Europe,10423056
2130,Greece,95,6,1156,38,Europe,10423056
2131,Greece,56,5,1212,43,Europe,10423056
2132,Greece,102,6,1314,49,Europe,10423056
2133,Greece,61,1,1375,50,Europe,10423056
2134,Greece,139,3,1514,53,Europe,10423056
2135,Greece,99,6,1613,59,Europe,10423056
2136,Greece,60,9,1673,68,Europe,10423056
2137,Greece,62,5,1735,73,Europe,10423056
2138,Greenland,2,0,2,0,North America,56772
2139,Greenland,0,0,2,0,North America,56772
2140,Greenland,0,0,2,0,North America,56772
2141,Greenland,0,0,2,0,North America,56772
2142,Greenland,2,0,4,0,North America,56772
2143,Greenland,0,0,4,0,North America,56772
2144,Greenland,1,0,5,0,North America,56772
2145,Greenland,1,0,6,0,North America,56772
2146,Greenland,3,0,9,0,North America,56772
2147,Greenland,1,0,10,0,North America,56772
2148,Greenland,0,0,10,0,North America,56772
2149,Greenland,0,0,10,0,North America,56772
2150,Greenland,0,0,10,0,North America,56772
2151,Greenland,0,0,10,0,North America,56772
2152,Greenland,0,0,10,0,North America,56772
2153,Greenland,0,0,10,0,North America,56772
2154,Greenland,0,0,10,0,North America,56772
2155,Greenland,1,0,11,0,North America,56772
2156,Grenada,1,0,1,0,North America,112519
2157,Grenada,0,0,1,0,North America,112519
2158,Grenada,0,0,1,0,North America,112519
2159,Grenada,0,0,1,0,North America,112519
2160,Grenada,6,0,7,0,North America,112519
2161,Grenada,0,0,7,0,North America,112519
2162,Grenada,2,0,9,0,North America,112519
2163,Grenada,0,0,9,0,North America,112519
2164,Grenada,0,0,9,0,North America,112519
2165,Grenada,0,0,9,0,North America,112519
2166,Grenada,1,0,10,0,North America,112519
2167,Grenada,0,0,10,0,North America,112519
2168,Grenada,2,0,12,0,North America,112519
2169,Grenada,0,0,12,0,North America,112519
2170,Grenada,0,0,12,0,North America,112519
2171,Guam,3,0,3,0,Oceania,168783
2172,Guam,9,0,12,0,Oceania,168783
2173,Guam,2,0,14,0,Oceania,168783
2174,Guam,1,1,15,1,Oceania,168783
2175,Guam,12,0,27,1,Oceania,168783
2176,Guam,2,0,29,1,Oceania,168783
2177,Guam,3,0,32,1,Oceania,168783
2178,Guam,5,0,37,1,Oceania,168783
2179,Guam,12,0,49,1,Oceania,168783
2180,Guam,2,0,51,1,Oceania,168783
2181,Guam,4,0,55,1,Oceania,168783
2182,Guam,1,0,56,1,Oceania,168783
2183,Guam,4,0,60,1,Oceania,168783
2184,Guam,9,2,69,3,Oceania,168783
2185,Guam,8,0,77,3,Oceania,168783
2186,Guam,5,0,82,3,Oceania,168783
2187,Guam,5,1,87,4,Oceania,168783
2188,Guam,6,0,93,4,Oceania,168783
2189,Guam,17,0,110,4,Oceania,168783
2190,Guatemala,1,0,1,0,North America,17915567
2191,Guatemala,0,1,1,1,North America,17915567
2192,Guatemala,5,0,6,1,North America,17915567
2193,Guatemala,0,0,6,1,North America,17915567
2194,Guatemala,2,0,8,1,North America,17915567
2195,Guatemala,1,0,9,1,North America,17915567
2196,Guatemala,4,0,13,1,North America,17915567
2197,Guatemala,4,0,17,1,North America,17915567
2198,Guatemala,2,0,19,1,North America,17915567
2199,Guatemala,1,0,20,1,North America,17915567
2200,Guatemala,1,0,21,1,North America,17915567
2201,Guatemala,3,0,24,1,North America,17915567
2202,Guatemala,1,0,25,1,North America,17915567
2203,Guatemala,7,0,32,1,North America,17915567
2204,Guatemala,2,0,34,1,North America,17915567
2205,Guatemala,2,0,36,1,North America,17915567
2206,Guatemala,0,0,36,1,North America,17915567
2207,Guatemala,2,0,38,1,North America,17915567
2208,Guatemala,8,0,46,1,North America,17915567
2209,Guatemala,1,0,47,1,North America,17915567
2210,Guatemala,3,0,50,1,North America,17915567
2211,Guatemala,11,1,61,2,North America,17915567
2212,Guatemala,9,1,70,3,North America,17915567
2213,Guernsey,1,0,1,0,Europe,67052
2214,Guernsey,0,0,1,0,Europe,67052
2215,Guernsey,0,0,1,0,Europe,67052
2216,Guernsey,16,0,17,0,Europe,67052
2217,Guernsey,3,0,20,0,Europe,67052
2218,Guernsey,3,0,23,0,Europe,67052
2219,Guernsey,7,0,30,0,Europe,67052
2220,Guernsey,4,0,34,0,Europe,67052
2221,Guernsey,2,0,36,0,Europe,67052
2222,Guernsey,3,0,39,0,Europe,67052
2223,Guernsey,6,0,45,0,Europe,67052
2224,Guernsey,0,0,45,0,Europe,67052
2225,Guernsey,15,0,60,0,Europe,67052
2226,Guernsey,18,0,78,0,Europe,67052
2227,Guernsey,13,0,91,0,Europe,67052
2228,Guernsey,23,2,114,2,Europe,67052
2229,Guernsey,22,0,136,2,Europe,67052
2230,Guernsey,18,1,154,3,Europe,67052
2231,Guinea,1,0,1,0,Africa,13132792
2232,Guinea,0,0,1,0,Africa,13132792
2233,Guinea,0,0,1,0,Africa,13132792
2234,Guinea,0,0,1,0,Africa,13132792
2235,Guinea,0,0,1,0,Africa,13132792
2236,Guinea,0,0,1,0,Africa,13132792
2237,Guinea,1,0,2,0,Africa,13132792
2238,Guinea,0,0,2,0,Africa,13132792
2239,Guinea,0,0,2,0,Africa,13132792
2240,Guinea,0,0,2,0,Africa,13132792
2241,Guinea,2,0,4,0,Africa,13132792
2242,Guinea,0,0,4,0,Africa,13132792
2243,Guinea,1,0,5,0,Africa,13132792
2244,Guinea,0,0,5,0,Africa,13132792
2245,Guinea,3,0,8,0,Africa,13132792
2246,Guinea,0,0,8,0,Africa,13132792
2247,Guinea,8,0,16,0,Africa,13132792
2248,Guinea,0,0,16,0,Africa,13132792
2249,Guinea,14,0,30,0,Africa,13132792
2250,Guinea,22,0,52,0,Africa,13132792
2251,Guinea,0,0,52,0,Africa,13132792
2252,Guinea,59,0,111,0,Africa,13132792
2253,Guinea,10,5,121,5,Africa,13132792
2254,Guyana,1,1,1,1,South America,786559
2255,Guyana,3,0,4,1,South America,786559
2256,Guyana,0,0,4,1,South America,786559
2257,Guyana,0,0,4,1,South America,786559
2258,Guyana,1,0,5,1,South America,786559
2259,Guyana,0,0,5,1,South America,786559
2260,Guyana,0,0,5,1,South America,786559
2261,Guyana,0,0,5,1,South America,786559
2262,Guyana,0,0,5,1,South America,786559
2263,Guyana,0,0,5,1,South America,786559
2264,Guyana,0,0,5,1,South America,786559
2265,Guyana,0,0,5,1,South America,786559
2266,Guyana,0,0,5,1,South America,786559
2267,Guyana,0,0,5,1,South America,786559
2268,Guyana,3,0,8,1,South America,786559
2269,Guyana,0,0,8,1,South America,786559
2270,Guyana,0,0,8,1,South America,786559
2271,Guyana,4,1,12,2,South America,786559
2272,Guyana,7,2,19,4,South America,786559
2273,Guyana,0,0,19,4,South America,786559
2274,Guyana,4,0,23,4,South America,786559
2275,Guyana,1,0,24,4,South America,786559
2276,Guyana,5,0,29,4,South America,786559
2277,Haiti,2,0,2,0,North America,11402533
2278,Haiti,0,0,2,0,North America,11402533
2279,Haiti,0,0,2,0,North America,11402533
2280,Haiti,0,0,2,0,North America,11402533
2281,Haiti,3,0,5,0,North America,11402533
2282,Haiti,2,0,7,0,North America,11402533
2283,Haiti,1,0,8,0,North America,11402533
2284,Haiti,0,0,8,0,North America,11402533
2285,Haiti,0,0,8,0,North America,11402533
2286,Haiti,0,0,8,0,North America,11402533
2287,Haiti,7,0,15,0,North America,11402533
2288,Haiti,0,0,15,0,North America,11402533
2289,Haiti,0,0,15,0,North America,11402533
2290,Haiti,1,0,16,0,North America,11402533
2291,Haiti,2,0,18,0,North America,11402533
2292,Haiti,0,0,18,0,North America,11402533
2293,Haiti,3,0,21,0,North America,11402533
2294,Haiti,0,0,21,0,North America,11402533
2295,Honduras,2,0,2,0,North America,9904608
2296,Honduras,1,0,3,0,North America,9904608
2297,Honduras,3,0,6,0,North America,9904608
2298,Honduras,2,0,8,0,North America,9904608
2299,Honduras,1,0,9,0,North America,9904608
2300,Honduras,3,0,12,0,North America,9904608
2301,Honduras,12,0,24,0,North America,9904608
2302,Honduras,0,0,24,0,North America,9904608
2303,Honduras,2,0,26,0,North America,9904608
2304,Honduras,1,0,27,0,North America,9904608
2305,Honduras,3,0,30,0,North America,9904608
2306,Honduras,6,0,36,0,North America,9904608
2307,Honduras,16,0,52,0,North America,9904608
2308,Honduras,15,1,67,1,North America,9904608
2309,Honduras,28,0,95,1,North America,9904608
2310,Honduras,15,1,110,2,North America,9904608
2311,Honduras,29,1,139,3,North America,9904608
2312,Honduras,2,4,141,7,North America,9904608
2313,Honduras,31,3,172,10,North America,9904608
2314,Honduras,47,4,219,14,North America,9904608
2315,Honduras,3,1,222,15,North America,9904608
2316,Honduras,42,0,264,15,North America,9904608
2317,Honduras,4,7,268,22,North America,9904608
2318,Honduras,30,0,298,22,North America,9904608
2319,Hungary,2,0,2,0,Europe,9660350
2320,Hungary,2,0,4,0,Europe,9660350
2321,Hungary,3,0,7,0,Europe,9660350
2322,Hungary,1,0,8,0,Europe,9660350
2323,Hungary,1,0,9,0,Europe,9660350
2324,Hungary,3,0,12,0,Europe,9660350
2325,Hungary,1,0,13,0,Europe,9660350
2326,Hungary,3,0,16,0,Europe,9660350
2327,Hungary,9,0,25,0,Europe,9660350
2328,Hungary,6,0,31,0,Europe,9660350
2329,Hungary,8,1,39,1,Europe,9660350
2330,Hungary,11,0,50,1,Europe,9660350
2331,Hungary,0,0,50,1,Europe,9660350
2332,Hungary,23,0,73,1,Europe,9660350
2333,Hungary,12,0,85,1,Europe,9660350
2334,Hungary,18,3,103,4,Europe,9660350
2335,Hungary,28,0,131,4,Europe,9660350
2336,Hungary,36,3,167,7,Europe,9660350
2337,Hungary,20,1,187,8,Europe,9660350
2338,Hungary,39,2,226,10,Europe,9660350
2339,Hungary,35,0,261,10,Europe,9660350
2340,Hungary,39,0,300,10,Europe,9660350
2341,Hungary,43,1,343,11,Europe,9660350
2342,Hungary,65,2,408,13,Europe,9660350
2343,Hungary,39,2,447,15,Europe,9660350
2344,Hungary,0,0,447,15,Europe,9660350
2345,Hungary,45,1,492,16,Europe,9660350
2346,Hungary,33,4,525,20,Europe,9660350
2347,Hungary,60,1,585,21,Europe,9660350
2348,Hungary,93,11,678,32,Europe,9660350
2349,Hungary,55,2,733,34,Europe,9660350
2350,Hungary,11,4,744,38,Europe,9660350
2351,Iceland,1,0,1,0,Europe,341250
2352,Iceland,0,0,1,0,Europe,341250
2353,Iceland,2,0,3,0,Europe,341250
2354,Iceland,3,0,6,0,Europe,341250
2355,Iceland,10,0,16,0,Europe,341250
2356,Iceland,10,0,26,0,Europe,341250
2357,Iceland,9,0,35,0,Europe,341250
2358,Iceland,8,0,43,0,Europe,341250
2359,Iceland,10,0,53,0,Europe,341250
2360,Iceland,2,0,55,0,Europe,341250
2361,Iceland,10,0,65,0,Europe,341250
2362,Iceland,5,0,70,0,Europe,341250
2363,Iceland,15,0,85,0,Europe,341250
2364,Iceland,32,0,117,0,Europe,341250
2365,Iceland,0,0,117,0,Europe,341250
2366,Iceland,21,0,138,0,Europe,341250
2367,Iceland,40,0,178,0,Europe,341250
2368,Iceland,21,0,199,0,Europe,341250
2369,Iceland,48,0,247,0,Europe,341250
2370,Iceland,3,0,250,0,Europe,341250
2371,Iceland,80,1,330,1,Europe,341250
2372,Iceland,79,0,409,1,Europe,341250
2373,Iceland,64,0,473,1,Europe,341250
2374,Iceland,95,0,568,1,Europe,341250
2375,Iceland,20,1,588,2,Europe,341250
2376,Iceland,60,0,648,2,Europe,341250
2377,Iceland,89,0,737,2,Europe,341250
2378,Iceland,65,0,802,2,Europe,341250
2379,Iceland,88,0,890,2,Europe,341250
2380,Iceland,73,0,963,2,Europe,341250
2381,Iceland,57,0,1020,2,Europe,341250
2382,Iceland,66,0,1086,2,Europe,341250
2383,Iceland,49,0,1135,2,Europe,341250
2384,Iceland,85,0,1220,2,Europe,341250
2385,Iceland,99,2,1319,4,Europe,341250
2386,Iceland,45,0,1364,4,Europe,341250
2387,Iceland,53,0,1417,4,Europe,341250
2388,Iceland,69,0,1486,4,Europe,341250
2389,India,1,0,1,0,Asia,1380004385
2390,India,0,0,1,0,Asia,1380004385
2391,India,0,0,1,0,Asia,1380004385
2392,India,1,0,2,0,Asia,1380004385
2393,India,0,0,2,0,Asia,1380004385
2394,India,1,0,3,0,Asia,1380004385
2395,India,0,0,3,0,Asia,1380004385
2396,India,0,0,3,0,Asia,1380004385
2397,India,0,0,3,0,Asia,1380004385
2398,India,0,0,3,0,Asia,1380004385
2399,India,0,0,3,0,Asia,1380004385
2400,India,0,0,3,0,Asia,1380004385
2401,India,0,0,3,0,Asia,1380004385
2402,India,0,0,3,0,Asia,1380004385
2403,India,0,0,3,0,Asia,1380004385
2404,India,0,0,3,0,Asia,1380004385
2405,India,0,0,3,0,Asia,1380004385
2406,India,0,0,3,0,Asia,1380004385
2407,India,0,0,3,0,Asia,1380004385
2408,India,0,0,3,0,Asia,1380004385
2409,India,0,0,3,0,Asia,1380004385
2410,India,0,0,3,0,Asia,1380004385
2411,India,0,0,3,0,Asia,1380004385
2412,India,0,0,3,0,Asia,1380004385
2413,India,0,0,3,0,Asia,1380004385
2414,India,0,0,3,0,Asia,1380004385
2415,India,0,0,3,0,Asia,1380004385
2416,India,0,0,3,0,Asia,1380004385
2417,India,0,0,3,0,Asia,1380004385
2418,India,0,0,3,0,Asia,1380004385
2419,India,0,0,3,0,Asia,1380004385
2420,India,0,0,3,0,Asia,1380004385
2421,India,0,0,3,0,Asia,1380004385
2422,India,2,0,5,0,Asia,1380004385
2423,India,1,0,6,0,Asia,1380004385
2424,India,22,0,28,0,Asia,1380004385
2425,India,1,0,29,0,Asia,1380004385
2426,India,2,0,31,0,Asia,1380004385
2427,India,3,0,34,0,Asia,1380004385
2428,India,10,0,44,0,Asia,1380004385
2429,India,6,0,50,0,Asia,1380004385
2430,India,23,0,73,0,Asia,1380004385
2431,India,2,1,75,1,Asia,1380004385
2432,India,8,1,83,2,Asia,1380004385
2433,India,7,0,90,2,Asia,1380004385
2434,India,3,0,93,2,Asia,1380004385
2435,India,32,1,125,3,Asia,1380004385
2436,India,12,0,137,3,Asia,1380004385
2437,India,28,0,165,3,Asia,1380004385
2438,India,26,1,191,4,Asia,1380004385
2439,India,40,0,231,4,Asia,1380004385
2440,India,89,0,320,4,Asia,1380004385
2441,India,119,3,439,7,Asia,1380004385
2442,India,53,2,492,9,Asia,1380004385
2443,India,70,0,562,9,Asia,1380004385
2444,India,87,4,649,13,Asia,1380004385
2445,India,75,4,724,17,Asia,1380004385
2446,India,149,2,873,19,Asia,1380004385
2447,India,106,6,979,25,Asia,1380004385
2448,India,92,4,1071,29,Asia,1380004385
2449,India,180,3,1251,32,Asia,1380004385
2450,India,146,3,1397,35,Asia,1380004385
2451,India,568,15,1965,50,Asia,1380004385
2452,India,336,6,2301,56,Asia,1380004385
2453,India,601,12,2902,68,Asia,1380004385
2454,India,472,9,3374,77,Asia,1380004385
2455,India,693,32,4067,109,Asia,1380004385
2456,Indonesia,2,0,2,0,Asia,273523621
2457,Indonesia,2,0,4,0,Asia,273523621
2458,Indonesia,2,0,6,0,Asia,273523621
2459,Indonesia,13,0,19,0,Asia,273523621
2460,Indonesia,15,1,34,1,Asia,273523621
2461,Indonesia,35,3,69,4,Asia,273523621
2462,Indonesia,27,0,96,4,Asia,273523621
2463,Indonesia,21,1,117,5,Asia,273523621
2464,Indonesia,17,0,134,5,Asia,273523621
2465,Indonesia,38,0,172,5,Asia,273523621
2466,Indonesia,0,0,172,5,Asia,273523621
2467,Indonesia,55,14,227,19,Asia,273523621
2468,Indonesia,82,6,309,25,Asia,273523621
2469,Indonesia,141,13,450,38,Asia,273523621
2470,Indonesia,64,10,514,48,Asia,273523621
2471,Indonesia,65,1,579,49,Asia,273523621
2472,Indonesia,107,6,686,55,Asia,273523621
2473,Indonesia,104,3,790,58,Asia,273523621
2474,Indonesia,103,20,893,78,Asia,273523621
2475,Indonesia,153,9,1046,87,Asia,273523621
2476,Indonesia,109,15,1155,102,Asia,273523621
2477,Indonesia,130,12,1285,114,Asia,273523621
2478,Indonesia,129,8,1414,122,Asia,273523621
2479,Indonesia,114,14,1528,136,Asia,273523621
2480,Indonesia,149,21,1677,157,Asia,273523621
2481,Indonesia,113,13,1790,170,Asia,273523621
2482,Indonesia,196,11,1986,181,Asia,273523621
2483,Indonesia,106,10,2092,191,Asia,273523621
2484,Indonesia,181,7,2273,198,Asia,273523621
2485,Iran,2,2,2,2,Asia,83992953
2486,Iran,3,0,5,2,Asia,83992953
2487,Iran,13,2,18,4,Asia,83992953
2488,Iran,10,1,28,5,Asia,83992953
2489,Iran,15,3,43,8,Asia,83992953
2490,Iran,18,4,61,12,Asia,83992953
2491,Iran,34,3,95,15,Asia,83992953
2492,Iran,44,4,139,19,Asia,83992953
2493,Iran,106,7,245,26,Asia,83992953
2494,Iran,143,8,388,34,Asia,83992953
2495,Iran,205,9,593,43,Asia,83992953
2496,Iran,385,11,978,54,Asia,83992953
2497,Iran,523,12,1501,66,Asia,83992953
2498,Iran,835,11,2336,77,Asia,83992953
2499,Iran,586,15,2922,92,Asia,83992953
2500,Iran,591,15,3513,107,Asia,83992953
2501,Iran,1234,17,4747,124,Asia,83992953
2502,Iran,1076,21,5823,145,Asia,83992953
2503,Iran,743,49,6566,194,Asia,83992953
2504,Iran,595,43,7161,237,Asia,83992953
2505,Iran,881,54,8042,291,Asia,83992953
2506,Iran,958,63,9000,354,Asia,83992953
2507,Iran,1075,75,10075,429,Asia,83992953
2508,Iran,1289,85,11364,514,Asia,83992953
2509,Iran,1365,97,12729,611,Asia,83992953
2510,Iran,1209,113,13938,724,Asia,83992953
2511,Iran,1053,129,14991,853,Asia,83992953
2512,Iran,1178,135,16169,988,Asia,83992953
2513,Iran,1192,147,17361,1135,Asia,83992953
2514,Iran,1046,149,18407,1284,Asia,83992953
2515,Iran,1237,149,19644,1433,Asia,83992953
